ticket_number,issued_date,location,description,status,dayofweek,hourofday,lat,lon,count,amount
408475D,2023/02/15 09:27:00+00,300 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Wednesday,9,43.0482461,-76.1495403,1,100
408473D,2023/02/15 09:18:00+00,300 ONONDAGA ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,9,43.047056,-76.148524,1,25
408474D,2023/02/15 09:20:00+00,300 ONONDAGA ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Wednesday,9,43.047056,-76.148524,1,25
408962D,2023/02/17 22:24:00+00,100 COMSTOCK AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Friday,22,43.046165,-76.130835,1,60
408476D,2023/02/15 09:32:00+00,400 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,9,43.046942,-76.149107,1,25
408477D,2023/02/15 09:35:00+00,400 MONTGOMERY ST,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,9,43.046942,-76.149107,1,25
408524D,2023/02/18 22:30:00+00,300 JEFFERSON ST W,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,22,43.04755,-76.155721,1,25
393443D,2023/02/17 11:02:00+00,100 THORNDON PARK,OVERTIME PRKNG  MON-SAT 8AM-8PM CO15-383,Paid In Full,Friday,11,0.0,0.0,1,25
409314D,2023/02/17 12:15:00+00,100 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Friday,12,43.0422531,-76.1328252,1,60
409316D,2023/02/17 12:16:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Friday,12,43.04245675,-76.1331655,1,60
393444D,2023/02/17 11:07:00+00,100 THORNDON PARK,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,11,0.0,0.0,1,25
393445D,2023/02/17 11:10:00+00,100 THORNDON PARK,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Friday,11,0.0,0.0,1,25
408478D,2023/02/15 09:39:00+00,400 MONTGOMERY ST,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Wednesday,9,43.046942,-76.149107,1,100
393446D,2023/02/17 11:38:00+00,800 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Friday,11,43.036408,-76.124493,1,60
409318D,2023/02/17 12:17:00+00,300 WAVERLY AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Friday,12,43.0400816,-76.1317789,1,25
408480D,2023/02/15 09:56:00+00,400 WARREN ST S,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.046903,-76.150912,1,25
409317D,2023/02/17 12:20:00+00,300 WAVERLY AVE,NO PARKING ANY TIME CO15-316 (A)14,Third Notice,Friday,12,43.0400816,-76.1317789,1,25
393448D,2023/02/17 11:41:00+00,800 ACKERMAN AVE,PRKD BLOCKING CRSSWLK/ALL CO15-316 (A)5,Paid In Full,Friday,11,43.036408,-76.124493,1,60
393449D,2023/02/17 11:41:00+00,800 ACKERMAN AVE,PRKD BTWN SIDEWALK/CURB CO15-316 (A)1,Paid In Full,Friday,11,43.036408,-76.124493,1,60
409437D,2023/02/15 10:24:00+00,200 WHITTIER AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,10,43.045955,-76.180368,1,60
382463D,2023/02/19 03:10:00+00,300 TURTLE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Sunday,3,43.0681552,-76.1602586,1,60
409414D,2023/02/14 17:08:00+00,600 WALNUT AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,17,43.045179,-76.132259,1,60
374431D,2023/02/17 13:21:00+00,401 MONTGOMERY ST,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Paid In Full,Friday,13,43.0466396,-76.1483142,1,25
415434D,2023/02/15 19:48:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,19,43.045219,-76.131977,1,60
415433D,2023/02/15 19:36:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Wednesday,19,43.045219,-76.131977,1,60
415435D,2023/02/15 19:44:00+00,700 LIVINGSTON AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,19,43.037905,-76.127188,1,60
408390D,2023/02/13 09:12:00+00,500 MONTGOMERY ST,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Monday,9,43.0380871,-76.1486963,1,25
387249D,2023/02/19 06:39:00+00,200 BANK ALLEY,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Sunday,6,43.048555,-76.15158,1,60
408551D,2023/02/18 23:55:00+00,300 JEFFERSON ST W,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Saturday,23,43.04755,-76.155721,1,100
415882D,2023/02/23 09:08:00+00,300 MONTGOMERY ST,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Thursday,9,43.0482461,-76.1495403,1,25
415438D,2023/02/15 19:54:00+00,900 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,19,43.0340951,-76.1243649,1,60
387251D,2023/02/19 06:39:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,6,43.048555,-76.15158,1,25
387250D,2023/02/19 06:39:00+00,200 BANK ALLEY,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Sunday,6,43.048555,-76.15158,1,60
415439D,2023/02/15 20:00:00+00,800 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,20,43.036408,-76.124493,1,60
409247D,2023/02/18 17:39:00+00,700 LIVINGSTON AVE,NO PARKING ANY TIME CO15-316 (A)14,Adjudication Pending ,Saturday,17,43.037905,-76.127188,1,25
387255D,2023/02/19 06:48:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Sunday,6,43.048555,-76.15158,1,25
387252D,2023/02/19 06:43:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Sunday,6,43.048555,-76.15158,1,25
387253D,2023/02/19 06:43:00+00,200 BANK ALLEY,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Adjudication Pending ,Sunday,6,43.048555,-76.15158,1,60
387254D,2023/02/19 06:43:00+00,200 BANK ALLEY,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Adjudication Pending ,Sunday,6,43.048555,-76.15158,1,60
387256D,2023/02/19 06:48:00+00,200 BANK ALLEY,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Third Notice,Sunday,6,43.048555,-76.15158,1,60
387257D,2023/02/19 06:48:00+00,200 BANK ALLEY,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Third Notice,Sunday,6,43.048555,-76.15158,1,60
387258D,2023/02/19 06:48:00+00,200 BANK ALLEY,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Sunday,6,43.048555,-76.15158,1,25
387260D,2023/02/19 06:53:00+00,200 BANK ALLEY,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Paid In Full,Sunday,6,43.048555,-76.15158,1,60
387259D,2023/02/19 06:52:00+00,200 BANK ALLEY,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Sunday,6,43.048555,-76.15158,1,25
387261D,2023/02/19 06:53:00+00,200 BANK ALLEY,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Paid In Full,Sunday,6,43.048555,-76.15158,1,60
415886D,2023/02/23 09:26:00+00,300 WARREN ST S,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Thursday,9,43.04853295,-76.15107612442631,1,25
230700924,2023/02/27 10:06:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Monday,10,43.041795,-76.120445,1,60
230700923,2023/02/27 10:06:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,10,43.041795,-76.120445,1,60
230100629,2023/02/27 10:06:00+00,700 IRVING AVE,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Monday,10,43.0424791,-76.1383985,1,60
230100630,2023/02/27 10:06:00+00,700 IRVING AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,10,43.0424791,-76.1383985,1,25
230700925,2023/02/27 10:06:00+00,100 DELL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,10,43.041795,-76.120445,1,60
230700926,2023/02/27 10:06:00+00,100 DELL ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Monday,10,43.041795,-76.120445,1,60
230100631,2023/02/27 10:07:00+00,700 IRVING AVE,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Monday,10,43.0424791,-76.1383985,1,25
230100632,2023/02/27 10:08:00+00,700 IRVING AVE,NO PARKING ANY TIME CO15-316 (A)14,Issued,Monday,10,43.0424791,-76.1383985,1,25
230100633,2023/02/27 10:11:00+00,700 IRVING AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Monday,10,43.0424791,-76.1383985,1,25
230900789,2023/02/27 10:17:00+00,800 LIVINGSTON AVE,MISC,Paid In Full,Monday,10,43.036276,-76.127018,1,25
230700927,2023/02/27 10:17:00+00,700 LIVINGSTON AVE,MISC,Second Notice,Monday,10,43.037905,-76.127188,1,25
230100634,2023/02/27 10:21:00+00,800 CROUSE AVE S,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,10,43.04007083343953,-76.13670371296793,1,25
230700928,2023/02/27 10:19:00+00,700 LIVINGSTON AVE,MISC,Paid In Full,Monday,10,43.037905,-76.127188,1,25
230900790,2023/02/27 10:23:00+00,700 ACKERMAN AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Monday,10,43.0379742,-76.1248662,1,60
230900791,2023/02/27 10:23:00+00,700 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,10,43.0379742,-76.1248662,1,60
393451D,2023/02/17 11:45:00+00,800 ACKERMAN AVE,LEFT WHEELS TO CURB/ALL CO15-301,Paid In Full,Friday,11,43.036408,-76.124493,1,25
230700929,2023/02/27 10:32:00+00,900 WALNUT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.041035,-76.1324993,1,25
230900792,2023/02/27 10:33:00+00,900 WALNUT AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,10,43.041035,-76.1324993,1,25
231501327,2023/02/27 10:30:00+00,100 JEFFERSON ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Monday,10,43.046948,-76.151286,1,25
230900793,2023/02/27 10:33:00+00,900 WALNUT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,10,43.041035,-76.1324993,1,25
409429D,2023/02/15 10:06:00+00,100 OLIVE ST,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,10,43.0567557,-76.1933925,1,25
231501328,2023/02/27 10:32:00+00,300 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.04853295,-76.15107612442631,1,25
409428D,2023/02/15 10:06:00+00,100 OLIVE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Third Notice,Wednesday,10,43.0567557,-76.1933925,1,60
230900794,2023/02/27 10:36:00+00,300 WAVERLY AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
230700930,2023/02/27 10:36:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
231501329,2023/02/27 10:35:00+00,300 WARREN ST S,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,10,43.04853295,-76.15107612442631,1,25
230700931,2023/02/27 10:36:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,10,43.0400816,-76.1317789,1,60
230900795,2023/02/27 10:38:00+00,300 WAVERLY AVE,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Second Notice,Monday,10,43.0400816,-76.1317789,1,100
231501331,2023/02/27 10:37:00+00,200 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,10,43.049428,-76.15086,1,25
231501330,2023/02/27 10:37:00+00,200 WARREN ST S,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Monday,10,43.049428,-76.15086,1,25
409425D,2023/02/28 10:00:00+00,100 OLIVE ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Tuesday,10,43.0567557,-76.1933925,1,60
231501332,2023/02/27 10:40:00+00,100 WARREN ST S,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Monday,10,43.050764,-76.150873,1,100
231501333,2023/02/27 10:40:00+00,100 WARREN ST S,PRKD 12 IN FROM CURB/ALL CO15-301,Adjudication Pending ,Monday,10,43.050764,-76.150873,1,25
231501334,2023/02/27 10:44:00+00,200 WATER ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.050425,-76.150598,1,25
230700932,2023/02/27 10:49:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,10,43.045219,-76.131977,1,60
230700933,2023/02/27 10:49:00+00,1000 MADISON ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,10,43.045219,-76.131977,1,60
409421D,2023/02/15 09:45:00+00,600 WILLIS AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Wednesday,9,43.051303,-76.191303,1,60
230900796,2023/02/27 10:49:00+00,1000 MADISON ST,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,10,43.045219,-76.131977,1,60
230900797,2023/02/27 10:49:00+00,1000 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,10,43.045219,-76.131977,1,60
231501335,2023/02/27 10:52:00+00,100 WARREN ST S,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,10,43.050764,-76.150873,1,25
231501336,2023/02/27 10:53:00+00,100 WARREN ST S,NO PARKING ANY TIME CO15-316 (A)14,Void Approved,Monday,10,43.050764,-76.150873,1,0
231501338,2023/02/27 10:56:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Monday,10,43.048555,-76.15158,1,25
231501339,2023/02/27 10:57:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Monday,10,43.048555,-76.15158,1,25
231501340,2023/02/27 10:58:00+00,200 BANK ALLEY,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Monday,10,43.048555,-76.15158,1,25
231501341,2023/02/27 10:59:00+00,200 BANK ALLEY,NO PARKING ANY TIME CO15-316 (A)14,Second Notice,Monday,10,43.048555,-76.15158,1,25
231501342,2023/02/27 11:01:00+00,200 BANK ALLEY,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Monday,11,43.048555,-76.15158,1,25
231501337,2023/02/27 10:55:00+00,100 WASHINGTON ST E,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,10,43.0493828,-76.1518326,1,25
231501344,2023/02/27 11:10:00+00,300 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,11,43.0492047,-76.1481375,1,25
231501345,2023/02/27 11:10:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Second Notice,Monday,11,43.0492047,-76.1481375,1,60
231501346,2023/02/27 11:10:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Second Notice,Monday,11,43.0492047,-76.1481375,1,60
231501347,2023/02/27 11:14:00+00,300 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,11,43.0492047,-76.1481375,1,25
231501348,2023/02/27 11:14:00+00,300 WASHINGTON ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,11,43.0492047,-76.1481375,1,25
230700934,2023/02/27 11:34:00+00,400 MARSHALL ST,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Monday,11,43.04113085,-76.12978748333698,1,25
393453D,2023/02/17 11:54:00+00,800 ACKERMAN AVE,PRKD 12 IN FROM CURB/ALL CO15-301,Paid In Full,Friday,11,43.036408,-76.124493,1,25
231501351,2023/02/27 11:33:00+00,300 ONONDAGA ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,11,43.047056,-76.148524,1,25
231501352,2023/02/27 11:37:00+00,300 ONONDAGA ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,11,43.047056,-76.148524,1,25
231501355,2023/02/27 11:41:00+00,300 MONTGOMERY ST,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,11,43.0482461,-76.1495403,1,25
231501353,2023/02/27 11:38:00+00,300 ONONDAGA ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,11,43.047056,-76.148524,1,25
231501354,2023/02/27 11:38:00+00,300 ONONDAGA ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,11,43.047056,-76.148524,1,25
409355D,2023/02/14 10:23:00+00,100 ASHWORTH PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Tuesday,10,43.047635,-76.134138,1,60
409356D,2023/02/14 10:34:00+00,100 WALNUT PL,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.0422531,-76.1328252,1,25
409357D,2023/02/14 10:40:00+00,1100 MADISON ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,Tuesday,10,43.045212,-76.130468,1,60
231501356,2023/02/27 13:01:00+00,300 MONTGOMERY ST,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Monday,13,43.0482461,-76.1495403,1,25
409360D,2023/02/14 11:19:00+00,200 MARSHALL ST,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Tuesday,11,43.041512,-76.134274,1,25
231501357,2023/02/27 13:04:00+00,200 JEFFERSON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,13,43.046945,-76.150633,1,25
231501358,2023/02/27 13:06:00+00,100 JEFFERSON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,13,43.046948,-76.151286,1,25
231501359,2023/02/27 13:07:00+00,100 JEFFERSON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,13,43.046948,-76.151286,1,25
231501360,2023/02/27 13:08:00+00,300 SALINA ST S,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Monday,13,43.048561,-76.152329,1,25
231501361,2023/02/27 13:09:00+00,300 SALINA ST S,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,13,43.048561,-76.152329,1,25
230100635,2023/02/27 13:22:00+00,500 COMSTOCK AVE,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,13,43.041428,-76.130383,1,25
230100636,2023/02/27 13:24:00+00,500 COMSTOCK AVE,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Monday,13,43.041428,-76.130383,1,25
231501362,2023/02/27 13:15:00+00,300 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,Monday,13,43.04853295,-76.15107612442631,1,60
231501363,2023/02/27 13:23:00+00,200 WARREN ST S,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,Monday,13,43.049428,-76.15086,1,60
230100637,2023/02/27 13:25:00+00,500 COMSTOCK AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,13,43.041428,-76.130383,1,25
231501366,2023/02/27 13:29:00+00,300 WASHINGTON ST E,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Monday,13,43.0492047,-76.1481375,1,25
231501364,2023/02/27 13:27:00+00,300 WASHINGTON ST E,FIRE LANE/ALL TIMES CO15-316 (A)14,Issued,Monday,13,43.0492047,-76.1481375,1,60
231501365,2023/02/27 13:27:00+00,300 WASHINGTON ST E,PARKED ON SIDEWALK/ALL CO15-316 (A)1,Issued,Monday,13,43.0492047,-76.1481375,1,60
231501367,2023/02/27 13:29:00+00,300 WASHINGTON ST E,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,13,43.0492047,-76.1481375,1,25
230900798,2023/02/27 13:30:00+00,800 WALNUT AVE,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Monday,13,43.0421053,-76.1324459,1,25
230100638,2023/02/27 13:33:00+00,900 WALNUT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,Monday,13,43.041035,-76.1324993,1,25
230900799,2023/02/27 13:33:00+00,900 WALNUT AVE,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Monday,13,43.041035,-76.1324993,1,25
231501368,2023/02/27 13:29:00+00,300 WASHINGTON ST E,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,13,43.0492047,-76.1481375,1,25
230900800,2023/02/27 13:34:00+00,900 WALNUT AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,13,43.041035,-76.1324993,1,25
230900801,2023/02/27 13:34:00+00,900 WALNUT AVE,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Monday,13,43.041035,-76.1324993,1,25
230100639,2023/02/27 13:36:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,13,43.0400816,-76.1317789,1,25
230900802,2023/02/27 13:36:00+00,900 WALNUT AVE,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Monday,13,43.041035,-76.1324993,1,100
230100642,2023/02/27 13:38:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Monday,13,43.0400816,-76.1317789,1,60
230100640,2023/02/27 13:36:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,13,43.0400816,-76.1317789,1,60
230100641,2023/02/27 13:38:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Monday,13,43.0400816,-76.1317789,1,25
230900803,2023/02/27 13:39:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,13,43.0400816,-76.1317789,1,25
230900804,2023/02/27 13:39:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,13,43.0400816,-76.1317789,1,60
230100643,2023/02/27 13:40:00+00,300 WAVERLY AVE,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Monday,13,43.0400816,-76.1317789,1,25
230100644,2023/02/27 13:40:00+00,300 WAVERLY AVE,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Monday,13,43.0400816,-76.1317789,1,60
230100645,2023/02/27 13:40:00+00,300 WAVERLY AVE,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,13,43.0400816,-76.1317789,1,25
230100647,2023/02/27 13:46:00+00,300 WALNUT PL,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,13,43.0414205,-76.13319862251035,1,25
230100646,2023/02/27 13:44:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,13,43.0414205,-76.13319862251035,1,25
230100648,2023/02/27 13:46:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,Monday,13,43.0414205,-76.13319862251035,1,25
230900807,2023/02/27 13:46:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,13,43.0414205,-76.13319862251035,1,25
230900808,2023/02/27 13:47:00+00,300 WALNUT PL,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Monday,13,43.0414205,-76.13319862251035,1,25
230100649,2023/02/27 13:47:00+00,300 WALNUT PL,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,13,43.0414205,-76.13319862251035,1,25
230900809,2023/02/27 13:49:00+00,300 WALNUT PL,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,13,43.0414205,-76.13319862251035,1,25
230100650,2023/02/27 13:49:00+00,300 WALNUT PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,13,43.0414205,-76.13319862251035,1,25
230100651,2023/02/27 13:52:00+00,200 MARSHALL ST,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Monday,13,43.041512,-76.134274,1,25
230900810,2023/02/27 13:52:00+00,200 MARSHALL ST,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,13,43.041512,-76.134274,1,25
230900811,2023/02/27 13:56:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,13,43.04245675,-76.1331655,1,60
230100652,2023/02/27 13:56:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,13,43.04245675,-76.1331655,1,60
230100653,2023/02/27 13:57:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Monday,13,43.04245675,-76.1331655,1,60
230900812,2023/02/27 13:58:00+00,200 WALNUT PL,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,13,43.04245675,-76.1331655,1,25
230900814,2023/02/27 13:58:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,13,43.04245675,-76.1331655,1,60
230900813,2023/02/27 13:58:00+00,200 WALNUT PL,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Monday,13,43.04245675,-76.1331655,1,25
230100655,2023/02/27 14:03:00+00,700 WALNUT AVE,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,14,43.04403,-76.132275,1,25
230100654,2023/02/27 13:59:00+00,200 WALNUT PL,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Second Notice,Monday,13,43.04245675,-76.1331655,1,60
393360D,2023/02/17 00:41:00+00,100 OSTROM AVE,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,Friday,0,43.0460926,-76.12928172643004,1,25
396725D,2023/02/17 21:40:00+00,800 ACKERMAN AVE,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Friday,21,43.036408,-76.124493,1,60
415564D,2023/02/17 04:14:00+00,400 MARSHALL ST,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,Friday,4,43.04113085,-76.12978748333698,1,60
